COMMENT;VALUE
Sejauh ini cukup memuaskan fitur aplikasi PeduliLindungi 👍🏻👍🏻 kalau bisa selalu lindungi data-data user dan jangan menambahkan fitur² aneh yg melenceng dari target penggunaan;NEGATIF
Pertama tama sya gak fham dengan aplikasi ini susah bangat cara nya,tapi sesudah sya pelajari enk juga pkek aplikasi nya;NEGATIF
tolong dibuat rotate scan untuk kamera depan dong hehehe;NEGATIF
Sangat membantu;NEGATIF
Sangat bermanfaat;NEGATIF
Sering pembaruan..dan butuh sinyal kuat untuk akses aplikasi;NEGATIF
Data salah tp di hubungin CS G DA RESPON pdahal kslahan dr pihak yg vaksin.. stus masih merah padahal udh vaksin 2x ...;NEGATIF
sangat penting dan sangat berguna sekali buat kita;NEGATIF
Habis diperbaharui aplikasi nya kenapa susah dibuka ya;NEGATIF
Aplikasi makin membingungkan, gak jelas tidak seperti fersi sebelumnya, makin lemot, parahh;NEGATIF
Sangat bagus dan membantu sekali;NEGATIF
Apk nya error gk bisa di buka,knpa ya ?;NEGATIF
Informasi selalu update;NEGATIF
Saya sudah di vaksin 2x trus kenapa sertifikat saya belum juga keluar yaa ?;NEGATIF
Aplikasi peduli lindungi tapi apa bener melindungi ? Sertifikast vaksin gk keluarr, sudah di email jawabannya suruh cek di website, udah di cek gk ada, email lagii,, jawabannya copass dari jawabanya sebelumnyaa hadehh;NEGATIF
Aplikasi rusak gua udah vaksin 2 kali sertifikat gak bisa muncul .....Negara bisa ancur cumu ngandelin 1 aplikasi ini;NEGATIF
aplikasi sangat membantu dan sangat bagus untuk memasuki area dan perjalanan sipatnya nazional dan internazional sekarang lebih baguz .;NEGATIF
Sangat memudahkan dalam beraktifitas yang menyangkut pekerjaan;NEGATIF
Bagus bangettttt asliiiii, walaupun ga sepenuhnya peduli dan melindungi akuu;NEGATIF
Alhamdulilah amat sangat membatu.;NEGATIF
Sangat membantu;NEGATIF
Sangat bagus & membantu informasi seputar covid-19;NEGATIF
Aplikasi yg sangat buruk. Kok dia menyebut aku sakit.. memangnya kamu dokter. Wah parah nih Aku ke dokter saja. Kamu yang sakit kali.. Salam sehat dan pandemi sudah selesai. Jangan dipersulit oleh app karya beginian.;NEGATIF
Jelek suka lama tuk scan nya;NEGATIF
Selama ini gak ada masalah;NEGATIF
Bagus aplikasi nya untuk melihat sertifikat bagus;NEGATIF
Saya waktu jalan2 sama keluargaku ...sangat nyaman dan terbantu sekali dengan adanya ,aplikasi peduli lindungi pokoknya mantap.;NEGATIF
Email+no.hp ganti , ga bisa buat daftar di sini jadi kemana mana bawa sertifikat vaksin;NEGATIF
Makasih sangat membantu;NEGATIF
Kena bug kenapa y;NEGATIF
Membantu untuk memahami pamdemi;NEGATIF
Aplikasi ini sangat bagus dan bermanfaat, terimakasih.;NEGATIF
Sangat membantu;NEGATIF
Terimakasih banyak... Alhamdulillah aplikasi ini sangat membantu saya;NEGATIF
Gimana sih udah full 100% d unduh tapi ..ada peringatan..GK bisa huhh payah;NEGATIF
Sangat membantu dan praktis;NEGATIF
sulit mengakses;NEGATIF
Sertifikat vaksin ke 2 belum keluar dalam 3 bulan;NEGATIF
Sdh lapor sejak agustus, sampai hari ini blm ada solusi. Imel sdh sy jawab. Tp tdk masuk. Sistem tdk bisa dihubungi. Update ke dukcapil dong admin ! Aplikasi ini bener nggak ?;NEGATIF
Sangat membantu dalam pencegahan virus covid19;NEGATIF
cepat menginstall;NEGATIF
Kenapa peduli lindungi saya error', gk bisa di buka;NEGATIF
Jika saya mengisi data pada aplikasi PeduliLindungi hasilnya selalu tidak vailid;NEGATIF
Aplikasi Peduli Lindungi Mudah diakses dan informasi sangat akurat dan terpercaya;NEGATIF
Ngisi tanggal terlalu ribet..dan isi capca ribet eror ga akurat..perbaiki lah.. sertifikasi ga muncul...banyaklah masalahnya;NEGATIF
butuu aplikasi na te jelas.. ngisi tgl lahir ge kuat lila.. naun cena yehh aplikasi ,, hupus weh lah;NEGATIF
Aplikasi yang bagus;NEGATIF
Kenapa ya kak hasil vaksin ke 2 ga muncul d aplikasi ini, yg anak juga ga muncul. Tolong d perbaiki, supaya sertifikat vaksin nya muncul kan kami butuh buat nunjukin sudh vaksin,,;NEGATIF
Mw download sertifikat vaksin sendiri ribet ..isi ini itu ...bnyak makan waktu ..bukannya di pergampang malah dipersulit ...;NEGATIF
Mau Ambil Foto Sertivikat Vaksin ya kaya gimana ya, masakan saya udah Daftar berulang kali tapi nggak bisa. Saya udah isi data² nya berulang kali tapi tetap saja nggak bisa. Toling dong;NEGATIF
Mantap bisa terpakai hanya 1%. Kalo bisa tersambung dgn JKN biar lbih mantap.;NEGATIF
Sertifikat vaksin ke dua saya kok belum keluar?;NEGATIF
Mff ya sy kn udh paksin tpi ko datanya gmsk yaa ? Tmn² sy udah masuk cmn sy doang yg blm msk sy udah isi data dengan benar tpi ttp aja salah mff ini cara ngatasinnya gmn ya ?;NEGATIF
Semoga indonesia sehat semua;NEGATIF
Kenapa gak bs buka aplikasi ini , boro2 scan barcode vaksin , yg ada langsung error;NEGATIF
adanya pakcin penyebaran cvid jadi terkendali;NEGATIF
"app yg solid buat bepergian via pesawat, ada E-hac nya, jd satu aplikasi yg sangat cocok di gunakan di bandara, tanpa ribet,tanpa berkas"".. hasil pcr/ antigen sudah masuk otomatis lho di dalam satu aplikasi ini.";NEGATIF
Assala Mu Alaikum Wr, Wb Mas Mau Tanya Nih Koq Data Peduli Nnya Belum Muncul Sama Sekali , Ada Apa Ya ? .;NEGATIF
Aplikasi sangat membantu dan mudah operasionalnya;NEGATIF
Sangat membantu dan berfungsi dgn baik.smoga makin lancar dan dpt Bermanfaat bagi seluruh warga Indonésia.Majulah peduli Lindungi 😇👍👌;NEGATIF
Bagus. Pokok nya untuk kalian yg bilang aplikasi ini jelek,tapi bukan nya aku nyinggung mungkin kalian yg gak bisa ngeditnya Terimakasih;NEGATIF
Mantab dan oke;NEGATIF
Setelah Update data Sertifikat Vaksin 1&2 malah tdk mau tampil.. Setelah log out & clear cache sdh bisa tampil lagi... Thank's;NEGATIF
Tiba2 check out sendiri tanpa ada konfirmasi,, bukan sekali 2x sering banget;NEGATIF
Dulu setelah vaksin ke 1 dan 2 bisa di buat ngecek sertifikat..sekarang sdh vaksin ke3 malah gak bisa di cek semua.. Tlng di perbaiki apknya;NEGATIF
Peduli lindungi mantap;NEGATIF
Ini mundur tanggal lahir sangat jauh dan rumit sekali. Kenapa nggak ada option tahun lahir nya;NEGATIF
Ngak pakai ribet kereennnn;NEGATIF
Aplikasinya jelek, mau memasukkan tgl lahir saja susahnya minta ampun kalau usianya sudah tua, semakin tua semakin susah, dibayar negara kok pelayanannya mengecewakan.;NEGATIF
Aplikasi buruk... Kenapa tidak bisa menulis tanggal lahir pakai manual susah sekali dari 2022 ke 1982.. Begitu susahnya dan akhirnya gagal terus karna lag..sangat bikin emosi aplikasi ini.. Jika aq tau pembuatnya emang mau saya lempar pembuatnya pakai hp;NEGATIF
Sangat membantu data diri saya dan lebih akurat;NEGATIF
Kenap sya download lagi tidak bisa, sangat sulit dari kemaren..;NEGATIF
Terimah kasih PEDULILINDUNGI Aplikasi yg keren sangat membantuku;NEGATIF
Aplikasi kurang berkelas boss, kya jaman 2001 ni 2022 boss ngisi tgl lahir k ga bisa ngetik boss, kalo yg lahir 1945 ap gak capek boosku ngetik, captca juga ga jelas bossku, d ulangi kedua kali yg kelihatan masa cuma 6 kotak;NEGATIF
Sedikit Keren tapi kerennya 6% Ajahh sihh;NEGATIF
Sertifikat vaksin tidak dapat muncul meskipun sudah klaim seetifikat dan sudah memasukkan data dengan benar.;NEGATIF
Setiap buka menu sertifikat vaksin, aplikasi langsung berhenti dan keluar dengan sendirinya,, aplikasi jelek;NEGATIF
ini kenapa setelah diupdate gabisa dibuka ya? aplikasi terus berhenti terus;NEGATIF
Aplikasinya sangat bagus dan gampang di buka;NEGATIF
Bagus pelayanannya cepat dan tepat. Trimakasih.;NEGATIF
Baru mau nyoba, agak bingung sih awal nya tp ya akhirnya bsa jga;NEGATIF
Aplikasi yg mencerdaskan..;NEGATIF
Mohon penjelasan pada aplikasi pedulilindungi saya ada nama seseorang yg sy tidak kenal tercantum dipilihan sertifikat vaksin, juga dengan nama yang sama sy mendapatkan SMS dari 1199, apakah memang hal ini bisa terjadi mohon penjelasan nya;NEGATIF
Terimakasih, masalah menyetujui S&K sudah di perbaiki;NEGATIF
Dengan adanya aplikasi PeduliLindungi dalam masa pandemi sangat bermanfaat, utk mencari info masalah kesehatan, vaksinasi, dan yg menyangkut dg urusan Kementrian Kesehatan maka tinggal klik apa yg dibutuhkan👍;NEGATIF
Klaim sertifikat susahnya minta ampun,udh tgl lahir mundur lamanya,knapa klaim aj dipersulit;NEGATIF
Ini aplikasi nya sangat 🅑🅐🅖🅤🅢;NEGATIF
dapat SMS sertifikat Vaksin, buka via web dan aplikasi hasilnya nihil. Daftar pake no. Hp yg sama untuk akses, pas input data, Nama dan NIK msh terdeteksi tdk sama. sdh minta bantuan via WA jg tidak direspon. Kesannya kek Lepas Tangan....;NEGATIF
Informasi yg singkat dan jelas;NEGATIF
Mantap aku bisa daftar tanpa kendala apk membantu masyarakat;NEGATIF
Apl in sangat bgus dan berguna menurut sya, krna d dlmnya itu sdh tersedia bbrpa fitur atw bgian2 yg mdah d lkukn atw d pahmi👍;NEGATIF
Aplikasi ribet, mau masukin tanggal lahir aja harus pencet perbulan, kalau yang lahir tahun 1952 harus pencet 50x12 =600kali, bisa jebol HP. mana sering error, Aplikasi yg sudah bekerjasam dgn lembaga pemerintah, gini amat. Parah;NEGATIF
Terimakasih. Semakin sukses;NEGATIF
Habis di update malah gagal cek in;NEGATIF
Sertifikat vaksin gaada!Gabisa masuk mall padahal udh vaksin tau gitu saya gausah vaksin.buat apk yg bener!mending hapus aja nih apk dri play store;NEGATIF
Gak vaksin gak gerak;NEGATIF
Sangat memuaskan;NEGATIF
Pelayanan bagus & prima;NEGATIF
Apakah app ini hanya untuk android tertentu? Krn dicari d google play d hape tertentu tdk muncul?;NEGATIF
Saya sudah melakukan booster / vaksin ke 3 di bulan oktober 2021.tetapi smp hari ini sertifikat vaksin blm ada. Saya sdh cek melalui web tdk bisa, telp 119 juga no respon. Mohon bantuannya.. Semoga pelayanannya bisa tingkatkan lagi;NEGATIF
Saya belum dinvaksin ke tiga, tapi sudah dapat sertifikasi vaksin ke tiga;NEGATIF
Ini sangat sangat Baik Cuma mohon di perbaiki masalah OTP nya masak jangka ED nya cuma 2 menit Itu saja lepas dari semua itu ini sangat luar biasa Good 👍👍👍;NEGATIF
Masa edit data aja lama, saya sudah vaksin tapi aplikasinya sampah banget, update data nik aja gagal manjang, udh 2 minggu lo error nya makasih lo apk nya gak jelas udh di daftar vaksin buat daftar vaksin ke 2 malah gak bisa yg ada nik sudah terdaftar serius ya ini apk?;NEGATIF
Aplikasi membagongkan sudah beberapa kali memasukan id tetap salah;NEGATIF
Mesti ra mashok. Mbokya sekali sekali serius ngurusin suatu hal;NEGATIF
Membantu kalo masuk MALL😆😆😆😆;NEGATIF
Awalnya nomor tlp saya untuk daftar vaksin saya. Vaksin 1 dan 2 masih tercatat a/n saya sendiri. Lalu ketika ortu saya vaksin, karna tidak memiliki hp jadilah pake nomor tlp saya. Knp skrng di akun PeduliLindungi malah a/n ortu saya? Karna tdk ada penjelasan bahwasannya 1 nomor tlp hanya bisa di gunakan untuk 1 akun saja? Mohon penjelasannya! Mksh;NEGATIF
Kenapa tgl lahir g bisa bisa siiii kek kalender capekk lalot bgttttt;NEGATIF
Hebat, Salut ama pemerintah;NEGATIF
Terlalu berbelit belit masuknya.. Klik tgl lahir harus manual, sampe pegel jari nya.;NEGATIF
"App ga jelas asli,mau klaim sertifikat vaksin nama typo udh dibenerin capta salah,capta udh diulang terus pemberitahuannya ""telalu banyak mencoba hari ini coba lagi besok"". Udh captanya banyak banget, percobaan cuma bisa dikit mending di web lebih jelas.";NEGATIF
Untuk pilihan vaksin jhonsonnya blm ada;NEGATIF
Semoga aplikasinya berjalan lancar dan bermanfaat untuk semua pengguna✨🙏😇;NEGATIF
Sangat bermanfaat bagi saya;NEGATIF
saya sudah vaksin ke 2 tapi sampai sekarang blm bisa cek sertifikatnya,dan saya coba cari di situs kominfo hasilnya hijau,apa mksudnya...? dan di tulisan hasil tidak ada.;NEGATIF
��👍 terima kasih kau memang sangat pedulilindungi;NEGATIF
bgus utk kesehatan masyarakat d indonesia . bagi orng yg mau faksin si;NEGATIF
Aplikasi ini sangat bermanfaat dan jelas;NEGATIF
Ada Barcode lagi dari kelurahan, undangan booster yg di aplikasi ini tidak berlaku?;NEGATIF
Aplikasi ini bagus;NEGATIF
Aplikasinya sesuai dengan data dari dinkes, bagus amat!!;NEGATIF
Terima kasih, kehadiran app ini saya rasa membantu. Namun saya juga ingin bertanya mengenai bagaimana untuk menambahkan anggota lain dalam app? Karena di keluarga kami hanya saya seorang yang menggunakan android dan hendak menambahkan akun ibu saya ke dalam satu app PeduliLindungi yg sama dengan saya. Saya sendiri juga melihat jika saudara saya ada yang bisa melakukan hal tersebut, walau saat saya tanya beliau tidak begitu ingat bagaimana caranya. Terima kasih.;NEGATIF
Aman sehat selalu;NEGATIF
Sangat bermanfaat;NEGATIF
Sangat membantu👍;NEGATIF
Saya sudah vaksin kedua tapi sertifikat tidak keluar.;NEGATIF
Sertikat vaksin kedua, knp ko blm terbit2 di pedulilindungi;NEGATIF
Sangat membantu;NEGATIF
Udh satu tahun gak dikirim sertifikat vaksinnya;NEGATIF
Apk gk penting Apk burik gk guna........apk pembodohan masyarakat;NEGATIF
Dg aplikasi ini membuat saya lbh aman beraktifitas di luar rumah selama pandemi ini;NEGATIF
Habis update ver 25 Jan 2022 knp aplikasinya ngga bs digunakan ya auto close terus aplikasinya (samsung M21 Android 11). Sudah saya uninstall dan install kembali hasilnya tidak auto close lg tapi ga bs check in. Versi Sebelumnya Fine2 saja;NEGATIF
Knapa data orang vaksin yang baru pulang dari luar negri tidak langsung terdaftar di pedulilindungi.;NEGATIF
Saya sudah vaksin pertama tapi malah ga ada sertifikat, percuma vaksin kalau bgini !;NEGATIF
Sangat berguna dan mudah dalam akses;NEGATIF
Mau daftar suntik vaksin ketiga /booster susah sekali masuknya;NEGATIF
Tolong di perbaiki aplikasi nya saya pengen cek sertifikat vaksin pas ngeklaim malah gak bisa tolong perbaiki saya sudah coba berkali kali masih gak bisa malah tetap ada tulisan too many attempts please return tomorrow tolong di perbaiki lagi ya peduli lindungi nya;NEGATIF
Keren dan bermanfaat;NEGATIF
Alhamdulilah tetap sehat;NEGATIF
Padahal pengisian sudah sama persis di ktp tapi tetap salah;NEGATIF
Sangat bermanfaat untuk semua keperluan perjalanan.;NEGATIF
Sangat membantu dlm perjalanan ke luar daerah. TKS.;NEGATIF
Aplikasi tolol, daftar payah kali gagal terus, aplikasi paok, tolol;NEGATIF
Tolong di perbaiki fitur check out otomatisnya..;NEGATIF
Mempermudah untuk penerbangan dan lain-lain;NEGATIF
Saya sudah vaksin 2 kali, tapi sertifikat tetap tidak ada bahkan ini sudah berbulan-bulan.;NEGATIF
Perbaharui terusssss,,;NEGATIF
Dengan aplikasi peduli lindungi perjalanan saya lancar;NEGATIF
Kekurangan pilihan jenis vaksinnya;NEGATIF
Aku tambah karena sangat berguna;NEGATIF
Tetapi Kenapa Sertifikat Hasil Vaksinq gak Ada...? Ada Sudah;NEGATIF
Dihalaman Aplikasi Peduli Lindungi V4.0.9 tidak ada menu riwayat check-in;NEGATIF
Bagus di gunakan oleh siapapun dan sangat membantu yg berkaitan dengan vaksin;NEGATIF
Keren selalu tingkatkan lagi aplikasi monitoring kesehatan kemasyarakatan milineal dan umun ini. Salam sehat!;NEGATIF
Cukup membantu;NEGATIF
Dulu saya pakek aplikasi peduli lindungi, tapi kehapus sama anak,,, kenapa kagak mau di Downlod lagi,, tertunda terus...;NEGATIF
"Saya sangat senang waktu d vacsin.karena lwaktu itu saya sehat,jadi saya d bolehkan vacsin.Tetapi sya jga sedih,karena sya belum bisa kemana2 setelah d vacsin""Jjln2 untuk menyegarkan kembali seperti dlu lg. Ayo kita Vacsin b kita sehat keluarga kuat.";NEGATIF
Masih Menunggu Vaksin Boster Untuk Orang Yang NON Lansia / Pengidap Imunokompromaise;NEGATIF
Menjadikan terbiasa hidup sehat;NEGATIF
Kode otp nya g di kirim udh tiga kali coba terus mau coba lgi g bisa karna udh 3 kali maaf ini gimana ya 🥺;NEGATIF
Saya posisi di Taiwan, mau update aplikasi kok engga bisa ya, biar nanti pas pulang ke Indonesia engga ribet;NEGATIF
Imputan di kalender untuk memilih tanggal lahir terlalu ribet;NEGATIF
Kok leemoott amat nge instal juga.kok aplikasi lain sih cepet..;NEGATIF
Kita bisa utk tetap menjaga kebersihan lingkungan dan tetap mèngikuti anjuran pemerintah terkait protokol kesehatan;NEGATIF
Informasinya cukup lengkap;NEGATIF
Diwajibkan pake apk ini tapi banyak bug, kalo blm mampu buat yg bagus keknya ngk usah fulu ddh dari pada nyusahin aja;NEGATIF
Aplikasi ini bagus kasih bintang lima deh;NEGATIF
Bagus dgn peduli lindungi;NEGATIF
Udah seminggu ga bisa login kacau. Ga bisa verifikasi, gimana sih ini;NEGATIF
Adek saya sudah melakukan vaksin kedua tapi SERTIFIKAT tidak bisa di akses , sudah daftar melakukan klaim mengisi data-data dengan lengkap , katanya bermasalah dengan fullname , padahal kemaren bisa loh di akses sampe sekarang masih ada sertifikat pertamanya , akan tetapi yang kedua tidak bisa tolong dong di perbaiki , teman Ade saya yang sama2x vaksin sudah keluar sertifikat nya...bingung saya sudah 2 hari ini saya coba masih dengan alasan fullname , tolong bantuannya , terimakasih;NEGATIF
Sulit, bila akan digunakan, tspi sinya sedang kurang baik, sehingga memperdulit;NEGATIF
aplikasi ini sangat bagus untuk melihat kesehatan dan sejenisnya, mantap hot toyss;NEGATIF
Saya sudah melakukan Vaksin J&J akan tetapi untuk mendapatkan sertifikatnya tidak ada pilihan di sini,alhasil tidak bs mencetak sertifikat.;NEGATIF
Aplikasi apa ini, mau masuk berkali2 tetap ngak bisa;NEGATIF
Aplikasi gak jelas, seharusnya masukkan nik langsung otomatis donk riwayat vaksin keluar. Ini malah kita disuruh daftar2 lagi, masukkan tgl vaksin pertama. Kita udah pada lupa. Payah;NEGATIF
Tidak bisa menampil sertifikat vaksin;NEGATIF
Menu cukup informatif dan effisien..;NEGATIF
Aplikasi yang sangat membantu;NEGATIF
Aplikasi belum matang dah di up. Perlu banyak perbaikan. Suka lemot. Sertifikat tak kunjung keluar.;NEGATIF
Sangat membantu.;NEGATIF
Saya 2X vaksin tapi tidak ada SMS pemberitahuan dari apa pun itu... 😏;NEGATIF
Sangat berguna;NEGATIF
Update skrg Lbh baik dan easy to use ...trmksh;NEGATIF
Sangat membantu.;NEGATIF
jujur ni apl bagus tapi pas ngatur tanggalnya gabisa diketik napah, apalagi yg lahir tahun 80an harus di mundurin. apl nya sih di up melulu tpi gaada gunanya gak ada yang berubah.;NEGATIF
Aplikasi nya bagus ko😉😊;NEGATIF
Sangat memuaskan;NEGATIF
Server sangat lamban;NEGATIF
Sangat terbantukan ...;NEGATIF
Aplikasi ribet sdh hrus berkali-kali masukan NIK dan tanggal lahir ngk bisa diketik harus di scrool smpae jauh....!!!!!;NEGATIF
Knp setiap x di update sertifikat vaksin nya hilang?;NEGATIF
Kok bisa sertifikat vaksin saya tiba² hilang semua;NEGATIF
Cepat dalam mendapatkan informasi;NEGATIF
Saya tidak bisa perbaharui aplikasi ini....berulang kali saya update tetep tdk bisa;NEGATIF
Saya mau instal aplikasi pedulilindungi ko susah bgt ya dari kmrn mb ,, mana lama bgt lg mb ,,;NEGATIF
peduli lindungi memang mantap;NEGATIF
Klaim sertifikat gagal terus. Saran untuk tanggal lahir ko ga nge link aja ke NIK ato diketik supaya lebih efisien waktu ( untuk usia yg udah tua harus mencet per bulan berpuluh2 kali kan malezzz/ ga praktis bgt!!! Mending dd-mm-yy bs edit);NEGATIF
kenapa sertifikat vaksin yang kedua tidak keluar, harus bikin pengaduan kemana? tolong infonya;NEGATIF
Setiap kali mau isi data selalu gak bisa. Tingkat login aja selalu bermasalah. Ck ck ck...;NEGATIF
Saya sudah vaksin ke dua tapi tidak muncul sertifikat nya;NEGATIF
Mohon ditingkatkan kecepatan akses;NEGATIF
Aplikasi pedulilindungi sangat membantu;NEGATIF
aplikasi aneh mw masukin data anak saya gk bisa mulu padahal menurut saya sudah bener captcha nya selalu ada salah mulu padahal udah bener;NEGATIF
"Aplikasi apaa ini, sertifikat vaksin gw yg ke 2 bisa hilang, sampai sekarang g bisa diklaim sertifikatnya... masuk kemana"" pake aplikasi ini lg... di web jg ga ada sertifikat gw..";NEGATIF
biar bintang yg brbicara.Aplikasihnya bagus bangat,saya sudah di vaksin dan sertifikatnya udah keluar.....;NEGATIF
Saya sudah 2x test PCR dan hasil test PCRnya tidak keluar dua-duanya.;NEGATIF
Ok thanks....atas responnya.....;NEGATIF
Oke makasih infonya;NEGATIF
Sering ngehang, download foto keluar stengah, ketendang, suruh daftar ulang 🤦;NEGATIF
Dengan peduli ini sangat membantu mempermudah dan simpel utk kita melakukan aktifitas apapun....TKS peduli;NEGATIF
kecewa bgt gilaa sama apk ini, emosi bgt pas mau cek sertifikat vaksin selalu aja bermasalah, padahal semua data sudah benar. gimana mau nyetak/screenshot kartu vaksinasinya kalo kek gini ceritanya. pas dicek, masa sekeluarga ga ada sertifikatnya sama sekali padahal semua sudah divaksin 🤦;NEGATIF
Aplikasi ini emang sangat beguna banget😍;NEGATIF
Sangat membantu disaat dibutuhkan.. 👍;NEGATIF
Kecewa deh Udah berulang kali dicoba semua format sudah diisi tp pas mau klaim sertifikat vaksin nya selalu dibilang chapcah salah terus Padahal pertama down pedulilindungi gak seperti ini deh gimana ini ya????;NEGATIF
Aplikasi PeduliLindungi Bisa Discan Lagi;NEGATIF
Baik dan sangat membantu🙏;NEGATIF
Penulisan tgl lahir ribet pake bamget;NEGATIF
mantap.mudah dimengerti bagi kami yang gaptek;NEGATIF
Appllikasi yg bagus;NEGATIF
Bagus dan simple.;NEGATIF
Semuanya Lancar tanpa Hambatan... Semoga Teman Lainnya ikut memBantU menSukseSkan Harapan Pemerintah !!! Untuk NUSANTARA terCintA 👍👍👍👍;NEGATIF
Wih mantap abis di update sertifikat vaksinasi nya balik lagi;NEGATIF
Sangat membantu;NEGATIF
Sya senang bangat aplikasi ini.sangat membantu sya;NEGATIF
Kita lebih percaya diri dan tdk tkt dg covid;NEGATIF
bermanfaat sekali;NEGATIF
Sangat bermanfaat;NEGATIF
Bagus tanpa adaa kendala;NEGATIF
gilaa nih aplikasi vaksin kedua malah ga ada datanya sama sekali..parah;NEGATIF
Sangat bermanfaat dalam segala hal.dalam bepergian maupun dalam pekerjaan sehari hari sangat penting;NEGATIF
bilangin k pemerintah apk nya kaga berpungsi, padahal udah d isi sesuai ktp tqpi ttp gk bisa, gampangan lewat jalur wa, kl program mau paksin mau cepat, sediakan ajh d setiap puskesmas secqrq gratis dan tanpa daptar online, karna daptar online kaga bisa trusss;NEGATIF
"Selamat pagi, mohon bantuannya, saya baru saja donlod peduli lindungi akan tetapi tidak bisa masuk, setelah berulang kali mencoba terdapat notif seperti berikut... ""Username"" is not allowed to be empty Jadi saya tidak bisa login di aplikasi Tetapi jika saya login dengan web bisa diakses. Kenapa pakai aplikasi tidak bisa masuk ya? Mohon bantuannya. Sekian Terimakasih";NEGATIF
NIK nya pdhl sama persis sama di KK, tp ttp sj tdk bisa.;NEGATIF
Apk TDK jelas suda aku masukan no z malahan TDK bisa di lanjutkan....;NEGATIF
Sya kemarin hp y jatuh dan hilang sya download kembali aplikasih ini ada perubahan data PDA nmr hp sya cek di sertivikat TPI ko smua y kosong pdhal sya udh vaksin k'3 gi mna aplikasih y ini kurang membantu banget coba lh perbaiki . . .;NEGATIF
sangat mendukung sekali aplikasi ..PEDULI LINDUNGI..;NEGATIF
Gua ga download ni apl, diamuk bapak gua ngtd mi;NEGATIF
Super sekali;NEGATIF
Saya bermaksud mendown load aplikasi ini tapi kenapa setiap membuka aplikasi tampilannya silahkan mendaftar terlebih dahulu padahal saya sudah berhasil mendaftar;NEGATIF
Ya amat sangat berguna;NEGATIF
Sangat membantu;NEGATIF
Sangat membantu dgn adanya aplikasi peduli lindungi.;NEGATIF
"Error katanya ""lokasi lain terdeteksi Mulu""";NEGATIF
Tolong Perbaiki Pada Pilihan Sertifikat Vaksin Sudah Saya Isi Captcha Dan Saya Klik Lanjutkan Malah Muncul Tulisan Captcha Salah Tolong Perbaiki!!;NEGATIF
Saya selalu tidak menerima kode OTP untuk login. Padahal nomor telepon sudah sesuai.;NEGATIF
Mengapa selalu gagal klaim sertifikat vaksin, whatsap dichat juga g ada balasan apa2,;NEGATIF
Install dari playstore, versi terbaru, sudah ikut antri lama (walau konon katanya diminta jaga jarak), sudah bela-belain booster, pas mau klaim sertifikat vaksin malah keluar date don't match, padahal kartu fisik (bukti vaksin) saya pegang. kalau seumpama kartu saya hilang = zonk dong yg telah saya lakukan. Mental bisnis bener sama rakyat.;NEGATIF
Sudah cukup bagus tidak ada kendala, jika bisa lebih ditingkatkan daya server-nya agar tidak lemot saat banyak yang conect ..👍;NEGATIF
Ini kok aku mau liat sertifikat vaksin ku kok engak bisa adanya sertifikatnya mama ku padahal udah aku masukin nik. mohon di perbaikin ya;NEGATIF
Dumpah bikin kesel ni apk jelek, gw ganti hp terus download lg ni apk, pas mau login berulang kalo akun empity. Mulu. Cacad;NEGATIF
Sangat bermanfaat dan membantu. Terima kasih.;NEGATIF
Aplikasi ini bagus banget dan saya bisa vertifikat kartu Vaksin;NEGATIF
Aplikasi sangat2 gk guna;NEGATIF
Kenapa sellu susah untuk membuka menu sèrtifikatnya tiap di klick menu sertifkat selalu berhenti terus;NEGATIF
Tgl lahir bh usia tua terlalu banyak klik mundur / tak praktis;NEGATIF
Aplikasi ini bagus sekali;NEGATIF
Sangat bermanfaat;NEGATIF
Saya sudah donlod berkali2 tp knapa aplikasinya ga muncul di menu layar;NEGATIF
Good, jadi mudah semuanya;NEGATIF
Sy sdh di vaksin dosis 1 dan 2 Sertifikat nya ga muncul udh ISI data nya ttp aja ga bisa sy coba download bbrp x ttp jg ga bs...mf sy udh kecewa sy hapus aja apl tidak berguna ini;NEGATIF
Barusan update, kenapa malah gk bisa dipakai, diinstal ulang malah jadi gagal check in. Klu kendala internet pasti gk bisa nulis ulasan;NEGATIF
Paya..gk guna..cek vaksin gagal terus, udah divaksin 2 kali datanya cuma sekali;NEGATIF
Sertivikat ga keluar;NEGATIF
Stelah di update malah makin gajelas buat cek sertifikat susah makin ribet enakan yg dlu;NEGATIF
Update trs ngapaiiiiinnnnnnnnn,gak ad guna seminggu 3x di update. Apk cmn pendukung bukan game yang dpat item woooooiiiiiii;NEGATIF
Aplikasi ini berguna buat masuk mall doank, liat sertifikat vaksin ga bisa² pdhl NIK sama nama udh bener, liat tiket vaksin juga ga bisa.. Ngeselin..;NEGATIF
Update terus.bikin pusing;NEGATIF
"Kenapa aplikasinya ngga bisa login ? :""";NEGATIF
Kalo superman harus punya jg g?;NEGATIF
kok pas kita buka aplikasi nya dia kembali terus yah?? padahal paket data ku hidup, jaringan ku pun bagus.;NEGATIF
Kenapa sekarang susah buat cek sertifikat vaksin ribet ga langsung bisa dulu mudah skrang susah setelah upgrade apk, terus jg waktu masukan tgl lahir itu gabisa diketik jadi lama nyari tahunnya pliiss abis update bkannya makin bagus malah makin buruk;NEGATIF
Menuliskan data tanggalnya bribet.. dan lebih mudah versi sebelumnya.. perihal data sertifikat vaksin;NEGATIF
Ribet lah pas mau makan internet pas susah minta update.;NEGATIF
